trial,k,n,backoff,heuristic,word_count,errors,FP(ADJ),FN(ADJ),TP(ADJ),TN(ADJ),P(ADJ),R(ADJ),A(ADJ),F1(ADJ),FP(ADP),FN(ADP),TP(ADP),TN(ADP),P(ADP),R(ADP),A(ADP),F1(ADP),FP(ADV),FN(ADV),TP(ADV),TN(ADV),P(ADV),R(ADV),A(ADV),F1(ADV),FP(AUX),FN(AUX),TP(AUX),TN(AUX),P(AUX),R(AUX),A(AUX),F1(AUX),FP(CCONJ),FN(CCONJ),TP(CCONJ),TN(CCONJ),P(CCONJ),R(CCONJ),A(CCONJ),F1(CCONJ),FP(DET),FN(DET),TP(DET),TN(DET),P(DET),R(DET),A(DET),F1(DET),FP(INTJ),FN(INTJ),TP(INTJ),TN(INTJ),P(INTJ),R(INTJ),A(INTJ),F1(INTJ),FP(NOUN),FN(NOUN),TP(NOUN),TN(NOUN),P(NOUN),R(NOUN),A(NOUN),F1(NOUN),FP(NUM),FN(NUM),TP(NUM),TN(NUM),P(NUM),R(NUM),A(NUM),F1(NUM),FP(PART),FN(PART),TP(PART),TN(PART),P(PART),R(PART),A(PART),F1(PART),FP(PRON),FN(PRON),TP(PRON),TN(PRON),P(PRON),R(PRON),A(PRON),F1(PRON),FP(PROPN),FN(PROPN),TP(PROPN),TN(PROPN),P(PROPN),R(PROPN),A(PROPN),F1(PROPN),FP(PUNCT),FN(PUNCT),TP(PUNCT),TN(PUNCT),P(PUNCT),R(PUNCT),A(PUNCT),F1(PUNCT),FP(SCONJ),FN(SCONJ),TP(SCONJ),TN(SCONJ),P(SCONJ),R(SCONJ),A(SCONJ),F1(SCONJ),FP(SYM),FN(SYM),TP(SYM),TN(SYM),P(SYM),R(SYM),A(SYM),F1(SYM),FP(VERB),FN(VERB),TP(VERB),TN(VERB),P(VERB),R(VERB),A(VERB),F1(VERB),FP(X),FN(X),TP(X),TN(X),P(X),R(X),A(X),F1(X),FP(UNK),FN(UNK),TP(UNK),TN(UNK),P(UNK),R(UNK),A(UNK),F1(UNK),
0,0.1,4,weights,heuristic_preseed,48799,3240,300,442,1244,46813,0.805699481865,0.737841043891,0.984794770385,0.770278637771,172,118,2731,45778,0.940750947296,0.958581958582,0.994057255272,0.949582753825,343,789,2707,44960,0.887540983607,0.774313501144,0.976802803336,0.827069966392,299,186,1321,46993,0.815432098765,0.876575978766,0.990061271747,0.844899264471,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,119,181,3316,45183,0.965356622999,0.948241349728,0.99385233304,0.956722446624,194,124,2397,46084,0.925125434195,0.950813169377,0.993483473022,0.93779342723,437,272,3671,44419,0.893622200584,0.931016992138,0.98547101375,0.911936405415,27,13,526,48233,0.951175406872,0.975881261596,0.999180311072,0.96336996337,54,50,944,47751,0.945891783567,0.949698189135,0.997868808787,0.947791164659,349,305,7117,41028,0.953254754889,0.958905955268,0.986598086026,0.956072004299,25,17,1014,47743,0.97593840231,0.983511154219,0.999139326626,0.979710144928,5,5,7996,40793,0.999375078115,0.999375078115,0.999795077768,0.999375078115,291,271,1228,47009,0.808426596445,0.819212808539,0.988483370561,0.813783962889,0,0,0,48799,0,0,1.0,0,596,459,7245,40499,0.923989287081,0.940420560748,0.978380704523,0.932132518495,307,186,1321,46985,0.811425061425,0.876575978766,0.989897333962,0.842743221691,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,1,backoff,no_heuristic_fallback,48799,9170,388,209,1156,47046,0.748704663212,0.846886446886,0.987766142749,0.794774836714,186,179,2717,45717,0.935928349983,0.938190607735,0.992520338532,0.937058113468,372,6058,2678,39691,0.878032786885,0.306547619048,0.868235004816,0.454437468183,254,279,1366,46900,0.843209876543,0.830395136778,0.989077645034,0.836753445636,19,210,1665,46905,0.988717339667,0.888,0.995307280887,0.935656083169,138,216,3297,45148,0.959825327511,0.938514090521,0.992745752987,0.949050086356,186,183,2405,46025,0.928213045156,0.929289026275,0.992438369639,0.928750724078,528,239,3580,44452,0.87147030185,0.937418172296,0.984282464805,0.903242084017,20,96,533,48150,0.96383363472,0.847376788553,0.997622902109,0.901861252115,56,174,942,47627,0.943887775551,0.844086021505,0.995286788664,0.891201513718,325,339,7141,40994,0.956469327619,0.954679144385,0.986393163794,0.955573397565,451,89,588,47671,0.565928777671,0.868537666174,0.988934199471,0.685314685315,5399,10,2602,40788,0.325209348831,0.99617151608,0.889157564704,0.490342033355,200,402,1319,46878,0.868334430546,0.766414875073,0.987663681633,0.814197530864,0,0,0,48799,0,0,1.0,0,644,447,7197,40511,0.917867618926,0.941522762951,0.977642984487,0.929544720697,256,315,1372,46856,0.842751842752,0.813278008299,0.988298940552,0.827752639517,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,1,weights,no_heuristic_fallback,48799,9816,432,186,1112,47069,0.720207253886,0.856702619414,0.987335806062,0.782547501759,187,175,2716,45721,0.935583878746,0.939467312349,0.992581815201,0.937521574042,403,549,2647,45200,0.867868852459,0.828222778473,0.980491403512,0.84758245277,253,565,1367,46614,0.843827160494,0.707556935818,0.983237361421,0.769707207207,19,77,1665,47038,0.988717339667,0.95579793341,0.998032746573,0.971978984238,149,182,3286,45182,0.956622998544,0.947520184544,0.99321707412,0.952049833406,210,167,2381,46041,0.918950212273,0.934458398744,0.992274431853,0.926639424012,537,227,3571,44464,0.869279454722,0.940231700895,0.984343941474,0.903364533266,22,82,531,48164,0.960216998192,0.866231647635,0.997868808787,0.910806174957,52,364,946,47437,0.947895791583,0.72213740458,0.991475235148,0.819757365685,285,583,7181,40750,0.961826948835,0.924909840289,0.982212750261,0.943007222587,435,91,604,47669,0.581328200192,0.869064748201,0.989221090596,0.696655132641,5731,9,2270,40789,0.283714535683,0.996050899517,0.882374638825,0.441634241245,205,408,1314,46872,0.86504279131,0.763066202091,0.987438267178,0.810860845418,0,0,0,48799,0,0,1.0,0,891,6098,6950,34860,0.886366534881,0.53264868179,0.856779852046,0.665421992436,256,614,1372,46557,0.842751842752,0.690835850957,0.982171765815,0.759269507471,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,1,backoff,heuristic_fallback,48799,3069,301,354,1243,46901,0.805051813472,0.778334376957,0.986577593803,0.79146768545,169,123,2734,45773,0.941784361006,0.956947847392,0.994016270825,0.949305555556,345,616,2705,45133,0.886885245902,0.814513700693,0.980306973504,0.849160257416,270,192,1350,46987,0.833333333333,0.875486381323,0.990532592881,0.853889943074,21,5,1663,47110,0.987529691211,0.997002398082,0.999467202197,0.992243436754,121,173,3314,45191,0.964774381368,0.95038715228,0.993975286379,0.95752672638,181,241,2410,45967,0.930142802007,0.909090909091,0.991352281809,0.919496375429,422,228,3686,44463,0.897273612463,0.941747572816,0.986680054919,0.918972824732,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,344,215,7122,41118,0.953924457541,0.970696469947,0.98854484723,0.962237384314,34,7,1005,47753,0.967276227141,0.993083003953,0.999159818849,0.980009751341,6,11,7995,40787,0.999250093738,0.998626030477,0.999651632206,0.99893796464,194,288,1325,46992,0.87228439763,0.821450712957,0.990122748417,0.846104725415,0,0,0,48799,0,0,1.0,0,580,400,7261,40558,0.926029843132,0.947787495105,0.979917621263,0.936782350664,272,282,1356,46889,0.832923832924,0.827838827839,0.988647308346,0.830373545622,1,59,438,48301,0.997722095672,0.881287726358,0.998770466608,0.935897435897,
0,0.01,1,weights,heuristic_fallback,48799,3068,301,354,1243,46901,0.805051813472,0.778334376957,0.986577593803,0.79146768545,169,123,2734,45773,0.941784361006,0.956947847392,0.994016270825,0.949305555556,344,612,2706,45137,0.887213114754,0.815551537071,0.98040943462,0.849874371859,270,191,1350,46988,0.833333333333,0.876054510058,0.990553085104,0.854160075925,21,5,1663,47110,0.987529691211,0.997002398082,0.999467202197,0.992243436754,121,173,3314,45191,0.964774381368,0.95038715228,0.993975286379,0.95752672638,181,241,2410,45967,0.930142802007,0.909090909091,0.991352281809,0.919496375429,423,232,3685,44459,0.897030185005,0.940770998213,0.986577593803,0.918380062305,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,344,215,7122,41118,0.953924457541,0.970696469947,0.98854484723,0.962237384314,34,7,1005,47753,0.967276227141,0.993083003953,0.999159818849,0.980009751341,5,10,7996,40788,0.999375078115,0.998750936797,0.999692616652,0.999062909977,194,288,1325,46992,0.87228439763,0.821450712957,0.990122748417,0.846104725415,0,0,0,48799,0,0,1.0,0,580,401,7261,40557,0.926029843132,0.947663795354,0.97989712904,0.936721924789,272,281,1356,46890,0.832923832924,0.828344532682,0.98866780057,0.830627871363,1,59,438,48301,0.997722095672,0.881287726358,0.998770466608,0.935897435897,
0,0.01,1,backoff,heuristic_preseed,48799,3004,282,396,1262,46859,0.817357512953,0.761158021713,0.98610627267,0.788257339163,167,123,2736,45773,0.942473303479,0.956977964323,0.994057255272,0.949670253384,339,756,2711,44993,0.888852459016,0.781944043842,0.977561015595,0.831977903944,270,192,1350,46987,0.833333333333,0.875486381323,0.990532592881,0.853889943074,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,118,173,3317,45191,0.965647743814,0.950429799427,0.994036763048,0.95797833935,184,119,2407,46089,0.928984947897,0.952889944576,0.99379085637,0.940785616572,403,235,3705,44456,0.901898734177,0.940355329949,0.986925961598,0.920725646123,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,50,941,47751,0.942885771543,0.949545913219,0.997807332117,0.946204122675,346,216,7120,41117,0.95365657648,0.970556161396,0.988483370561,0.962032157817,24,17,1015,47743,0.976900866218,0.983527131783,0.999159818849,0.980202800579,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,197,287,1322,46993,0.870309414088,0.821628340584,0.990081763971,0.845268542199,0,0,0,48799,0,0,1.0,0,563,410,7278,40548,0.928197933937,0.946670135276,0.980061066825,0.937343035611,278,192,1350,46979,0.829238329238,0.875486381323,0.990368655095,0.851735015773,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,1,weights,heuristic_preseed,48799,3003,283,400,1261,46855,0.81670984456,0.759181216135,0.986003811554,0.786895475819,167,123,2736,45773,0.942473303479,0.956977964323,0.994057255272,0.949670253384,338,752,2712,44997,0.889180327869,0.782909930716,0.977663476711,0.832668099478,270,191,1350,46988,0.833333333333,0.876054510058,0.990553085104,0.854160075925,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,118,173,3317,45191,0.965647743814,0.950429799427,0.994036763048,0.95797833935,184,119,2407,46089,0.928984947897,0.952889944576,0.99379085637,0.940785616572,403,235,3705,44456,0.901898734177,0.940355329949,0.986925961598,0.920725646123,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,50,941,47751,0.942885771543,0.949545913219,0.997807332117,0.946204122675,346,216,7120,41117,0.95365657648,0.970556161396,0.988483370561,0.962032157817,24,17,1015,47743,0.976900866218,0.983527131783,0.999159818849,0.980202800579,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,197,287,1322,46993,0.870309414088,0.821628340584,0.990081763971,0.845268542199,0,0,0,48799,0,0,1.0,0,562,410,7279,40548,0.92832546869,0.946677071141,0.980081559048,0.937411461687,278,191,1350,46980,0.829238329238,0.876054510058,0.990389147319,0.852003786683,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,2,backoff,no_heuristic_fallback,48799,15508,806,182,738,47073,0.477979274611,0.802173913043,0.979753683477,0.599025974026,443,378,2460,45518,0.847399242163,0.866807610994,0.983175884752,0.85699355513,868,874,2182,44875,0.715409836066,0.714005235602,0.964302547183,0.714706845726,371,433,1249,46746,0.770987654321,0.742568370987,0.983524252546,0.75651120533,91,59,1593,47056,0.945961995249,0.964285714286,0.99692616652,0.955035971223,365,413,3070,44951,0.893740902475,0.881424059719,0.984057050349,0.887539751373,216,443,2375,45765,0.916634504052,0.842796309439,0.98649562491,0.878166019597,1260,271,2848,44420,0.693281402142,0.9131131773,0.968626406279,0.788155527882,117,60,436,48186,0.78842676311,0.879032258065,0.996372876493,0.831267874166,157,106,841,47695,0.842685370741,0.888067581837,0.994610545298,0.864781491003,863,763,6603,40570,0.884409322261,0.896415965246,0.966679645075,0.890372168285,748,24,291,47736,0.280076997113,0.92380952381,0.984180003689,0.429837518464,6435,5,1566,40793,0.195725534308,0.996817313813,0.868030082584,0.327204346009,551,393,968,46887,0.637261356155,0.711241734019,0.980655341298,0.672222222222,0,0,0,48799,0,0,1.0,0,1959,496,5882,40462,0.750159418442,0.92223267482,0.949691592041,0.827343695056,498,10909,1130,36262,0.694103194103,0.0938616164133,0.766245209943,0.165361820443,125,126,314,48234,0.715261958998,0.713636363636,0.994856451976,0.714448236633,
0,0.01,2,weights,no_heuristic_fallback,48799,9848,431,181,1113,47074,0.72085492228,0.860123647604,0.987458759401,0.784355179704,188,175,2715,45721,0.935239407509,0.939446366782,0.992561322978,0.937338166753,406,535,2644,45214,0.866885245902,0.831708084303,0.980716817968,0.848932412907,248,581,1372,46598,0.846913580247,0.702508960573,0.983011946966,0.767982087881,19,78,1665,47037,0.988717339667,0.955249569707,0.998012254349,0.971695360374,149,182,3286,45182,0.956622998544,0.947520184544,0.99321707412,0.952049833406,204,174,2387,46034,0.921265920494,0.932057789926,0.99225393963,0.926630434783,542,223,3566,44468,0.868062317429,0.941145420955,0.984323449251,0.903127770039,23,88,530,48158,0.958408679928,0.857605177994,0.997725363225,0.905209222886,52,376,946,47425,0.947895791583,0.715582450832,0.99122932847,0.815517241379,283,579,7183,40754,0.962094829896,0.925405823241,0.9823357036,0.943393748358,435,91,604,47669,0.581328200192,0.869064748201,0.989221090596,0.696655132641,5756,9,2245,40789,0.280589926259,0.996007098492,0.881862333245,0.43783520234,201,408,1318,46872,0.867676102699,0.763615295481,0.98752023607,0.812326656394,0,0,0,48799,0,0,1.0,0,906,6115,6935,34843,0.884453513582,0.531417624521,0.856124100904,0.663922263176,251,630,1377,46541,0.845823095823,0.686098654709,0.98194635136,0.757634112792,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,2,backoff,heuristic_fallback,48799,4790,351,425,1193,46830,0.772668393782,0.737330037083,0.984098034796,0.75458570525,368,256,2535,45640,0.873234584912,0.908276603368,0.987212852722,0.890410958904,660,933,2390,44816,0.783606557377,0.719229611797,0.96735588844,0.750039227993,310,387,1310,46792,0.808641975309,0.771950500884,0.985716920429,0.789870364787,28,8,1656,47107,0.983372921615,0.995192307692,0.999262279965,0.989247311828,287,221,3148,45143,0.916448326055,0.934401899673,0.989589950614,0.925338036449,185,354,2406,45854,0.928598996526,0.871739130435,0.988954691695,0.899271164268,502,309,3606,44382,0.877799415774,0.921072796935,0.983380806984,0.898915617599,45,30,508,48216,0.918625678119,0.944237918216,0.99846308326,0.931255728689,129,65,869,47736,0.870741482966,0.930406852248,0.996024508699,0.899585921325,565,628,6901,40705,0.924323600321,0.916589188471,0.975552777721,0.920440146716,37,7,1002,47753,0.964388835419,0.993062438057,0.999098342179,0.978515625,5,10,7996,40788,0.999375078115,0.998750936797,0.999692616652,0.999062909977,507,367,1012,46913,0.666227781435,0.733865119652,0.982089796922,0.698412698413,0,0,0,48799,0,0,1.0,0,806,601,7035,40357,0.897206988904,0.921293871137,0.971167441956,0.909090909091,313,515,1315,46656,0.80773955774,0.718579234973,0.983032439189,0.760555234239,2,61,437,48299,0.995444191344,0.877510040161,0.998708989938,0.932764140875,
0,0.01,2,weights,heuristic_fallback,48799,3076,301,347,1243,46908,0.805051813472,0.781761006289,0.986721039366,0.793235481812,173,123,2730,45773,0.940406476059,0.956887486856,0.993934301932,0.948575399583,352,602,2698,45147,0.884590163934,0.817575757576,0.980450419066,0.849763779528,267,196,1353,46983,0.835185185185,0.873466752744,0.990512100658,0.853897128432,21,5,1663,47110,0.987529691211,0.997002398082,0.999467202197,0.992243436754,120,170,3315,45194,0.965065502183,0.951219512195,0.994057255272,0.958092485549,178,247,2413,45961,0.931300656117,0.907142857143,0.991290805139,0.919063035612,430,227,3678,44464,0.895326192795,0.941869398207,0.986536609357,0.918008236615,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,341,209,7125,41124,0.954326279132,0.971502590674,0.988729277239,0.962837837838,34,7,1005,47753,0.967276227141,0.993083003953,0.999159818849,0.980009751341,5,10,7996,40788,0.999375078115,0.998750936797,0.999692616652,0.999062909977,189,288,1330,46992,0.875576036866,0.822002472188,0.990225209533,0.847943895442,0,0,0,48799,0,0,1.0,0,584,394,7257,40564,0.925519704119,0.9485034636,0.979958605709,0.936870642912,269,322,1359,46849,0.834766584767,0.808447352766,0.987889096088,0.821396192203,1,58,438,48302,0.997722095672,0.883064516129,0.998790958831,0.936898395722,
0,0.01,2,backoff,heuristic_preseed,48799,4690,329,474,1215,46781,0.786917098446,0.719360568384,0.983544744769,0.75162387875,363,256,2540,45640,0.874956941095,0.908440629471,0.987315313838,0.891384453413,648,1070,2402,44679,0.787540983607,0.691820276498,0.96479436054,0.736583869979,308,388,1312,46791,0.80987654321,0.771764705882,0.985737412652,0.790361445783,25,8,1659,47107,0.985154394299,0.995200959808,0.999323756634,0.990152193375,283,222,3152,45142,0.917612809316,0.934202726734,0.989651427283,0.92583345572,188,229,2403,45979,0.927441142416,0.912993920973,0.991454742925,0.920160827111,476,317,3632,44374,0.884128529698,0.919726513041,0.983749667001,0.901576269083,45,30,508,48216,0.918625678119,0.944237918216,0.99846308326,0.931255728689,129,66,869,47735,0.870741482966,0.929411764706,0.996004016476,0.899120538024,563,628,6903,40705,0.924591481382,0.916611339796,0.975593762167,0.920584116823,26,17,1013,47743,0.974975938402,0.983495145631,0.999118834402,0.97921701305,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,506,365,1013,46915,0.666886109282,0.735123367199,0.982151273592,0.69934414912,1,1,-1,48798,0,0,0.999959015554,0,787,612,7054,40346,0.899630149216,0.920166971041,0.971331379741,0.90978267879,316,388,1312,46783,0.805896805897,0.771764705882,0.985573474866,0.788461538462,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,2,weights,heuristic_preseed,48799,2987,278,394,1266,46861,0.819948186528,0.76265060241,0.986229226009,0.790262172285,168,123,2735,45773,0.942128832243,0.956962911127,0.994036763048,0.949487936122,342,743,2708,45006,0.887868852459,0.784700086931,0.977765937827,0.8331025996,267,196,1353,46983,0.835185185185,0.873466752744,0.990512100658,0.853897128432,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,117,171,3318,45193,0.965938864629,0.950988822012,0.994098239718,0.958405545927,181,125,2410,46083,0.930142802007,0.950690335306,0.9937293797,0.940304330862,403,235,3705,44456,0.901898734177,0.940355329949,0.986925961598,0.920725646123,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,50,941,47751,0.942885771543,0.949545913219,0.997807332117,0.946204122675,343,210,7123,41123,0.954058398071,0.971362334652,0.98866780057,0.962632610312,23,17,1016,47743,0.977863330125,0.983543078412,0.999180311072,0.980694980695,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,192,287,1327,46993,0.873601053325,0.822180916976,0.990184225087,0.847111394829,0,0,0,48799,0,0,1.0,0,562,406,7279,40552,0.92832546869,0.947169811321,0.980163527941,0.937652969213,275,196,1353,46975,0.831081081081,0.873466752744,0.990348162872,0.851746931067,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,3,backoff,no_heuristic_fallback,48799,12290,492,264,1052,46991,0.681347150259,0.799392097264,0.98450787926,0.735664335664,385,867,2518,45029,0.867378573889,0.743870014771,0.974343736552,0.800890585242,770,949,2280,44800,0.747540983607,0.70610096005,0.964773868317,0.726230291448,364,578,1256,46601,0.775308641975,0.684841875682,0.980696325744,0.727272727273,29,136,1655,46979,0.982779097387,0.924064768286,0.996618783172,0.952517985612,423,6292,3012,39072,0.876855895197,0.323731728289,0.862394721203,0.472878561897,199,328,2392,45880,0.923195677345,0.879411764706,0.989200598373,0.900771982677,697,334,3411,44357,0.830331061344,0.910814419226,0.978872517879,0.868712593913,49,106,504,48140,0.911392405063,0.826229508197,0.996823705404,0.866723989682,183,168,815,47633,0.816633266533,0.829094608342,0.992807229656,0.822816759213,691,865,6775,40468,0.90744709349,0.886780104712,0.968114100699,0.896994571693,531,44,508,47716,0.488931665063,0.920289855072,0.988216971659,0.638592080453,5888,14,2113,40784,0.264091988501,0.993417959567,0.879054898666,0.417259083728,525,507,994,46773,0.654377880184,0.662225183211,0.978852025656,0.658278145695,0,0,0,48799,0,0,1.0,0,1059,762,6782,40196,0.86494069634,0.898992576882,0.96268366155,0.881637959051,366,650,1262,46521,0.775184275184,0.660041841004,0.979179901227,0.712994350282,1,2,438,48358,0.997722095672,0.995454545455,0.99993852333,0.996587030717,
0,0.01,3,weights,no_heuristic_fallback,48799,9919,446,177,1098,47078,0.711139896373,0.861176470588,0.987233344946,0.778999645264,188,173,2715,45723,0.935239407509,0.940096952909,0.992602307424,0.937661889138,407,531,2643,45218,0.866557377049,0.832703213611,0.980778294637,0.849293059126,245,590,1375,46589,0.848765432099,0.699745547074,0.982888993627,0.767085076709,19,78,1665,47037,0.988717339667,0.955249569707,0.998012254349,0.971695360374,152,189,3283,45175,0.955749636099,0.945564516129,0.993012151888,0.950629795859,207,174,2384,46034,0.920108066384,0.931978107897,0.99219246296,0.926005049524,554,224,3554,44467,0.865141187926,0.940709370037,0.984057050349,0.901344154197,23,90,530,48156,0.958408679928,0.854838709677,0.997684378778,0.903665814152,52,400,946,47401,0.947895791583,0.702823179792,0.990737515113,0.807167235495,281,583,7185,40750,0.962362710956,0.924948506694,0.982294719154,0.943284757779,440,94,599,47666,0.576515880654,0.864357864358,0.989057152811,0.69168591224,5783,9,2218,40789,0.277215348081,0.995958688819,0.881309043218,0.433711380524,201,409,1318,46871,0.867676102699,0.7631731326,0.987499743847,0.812076401725,0,0,0,48799,0,0,1.0,0,915,6139,6926,34819,0.883305700803,0.530118637581,0.855447857538,0.662584903855,248,644,1380,46527,0.847665847666,0.681818181818,0.981720936904,0.755750273823,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
0,0.01,3,backoff,heuristic_fallback,48799,5430,370,428,1174,46827,0.760362694301,0.732833957553,0.983647205885,0.746344564526,398,350,2505,45546,0.862900447813,0.877408056042,0.984671817045,0.870093782563,724,1010,2326,44739,0.76262295082,0.697242206235,0.964466484969,0.728468524898,369,507,1251,46672,0.772222222222,0.711604095563,0.982048812476,0.740674955595,29,8,1655,47107,0.982779097387,0.995189416717,0.999241787742,0.988945324171,370,240,3065,45124,0.892285298399,0.927382753404,0.987499743847,0.909495548961,192,379,2399,45829,0.925897336936,0.863570914327,0.988298940552,0.893648724157,521,347,3587,44344,0.87317429406,0.911794611083,0.982212750261,0.892066650087,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,180,72,818,47729,0.819639278557,0.919101123596,0.994835959753,0.866525423729,647,742,6819,40591,0.913340476828,0.901864832694,0.971536301973,0.907566380515,38,7,1001,47753,0.963426371511,0.993055555556,0.999077849956,0.978016609673,10,15,7991,40783,0.99875015623,0.998126405196,0.99948769442,0.998438183295,523,399,996,46881,0.655694535879,0.713978494624,0.981106170208,0.683596431023,0,0,0,48799,0,0,1.0,0,1009,694,6832,40264,0.871317434001,0.907786340686,0.965101743888,0.889178108935,372,644,1256,46527,0.771498771499,0.661052631579,0.979179901227,0.71201814059,2,64,437,48296,0.995444191344,0.872255489022,0.998647513269,0.929787234043,
0,0.01,3,weights,heuristic_fallback,48799,3092,305,342,1239,46913,0.802461139896,0.783681214421,0.986741531589,0.79296,173,122,2730,45774,0.940406476059,0.957223001403,0.993954794156,0.948740225891,354,600,2696,45149,0.88393442623,0.817961165049,0.980450419066,0.849669082887,267,196,1353,46983,0.835185185185,0.873466752744,0.990512100658,0.853897128432,24,5,1660,47110,0.985748218527,0.996996996997,0.999405725527,0.991340698716,120,170,3315,45194,0.965065502183,0.951219512195,0.994057255272,0.958092485549,178,247,2413,45961,0.931300656117,0.907142857143,0.991290805139,0.919063035612,432,222,3676,44469,0.894839337877,0.943047716778,0.986598086026,0.91831126655,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,342,209,7124,41124,0.954192338602,0.971498704487,0.988708785016,0.962767754578,34,7,1005,47753,0.967276227141,0.993083003953,0.999159818849,0.980009751341,5,9,7996,40789,0.999375078115,0.998875702686,0.999713108875,0.999125328002,188,288,1331,46992,0.876234364714,0.822112415071,0.990245701756,0.848311026131,0,0,0,48799,0,0,1.0,0,589,393,7252,40565,0.924882030353,0.948593852191,0.979876636816,0.936587885832,269,354,1359,46817,0.834766584767,0.793345008757,0.987233344946,0.813528883568,1,57,438,48303,0.997722095672,0.884848484848,0.998811451054,0.937901498929,
0,0.01,3,backoff,heuristic_preseed,48799,5325,348,479,1196,46776,0.774611398964,0.714029850746,0.983052931413,0.743087915502,393,350,2510,45546,0.864622803996,0.877622377622,0.984774278161,0.871074093354,712,1146,2338,44603,0.766557377049,0.671067738232,0.961925449292,0.715641261096,368,509,1252,46670,0.772839506173,0.710959681999,0.982028320252,0.740609287193,26,8,1658,47107,0.984560570071,0.995198079232,0.999303264411,0.989850746269,365,241,3070,45123,0.893740902475,0.927212322561,0.98758171274,0.910168989031,196,256,2395,45952,0.924353531455,0.903432666918,0.990737515113,0.913773368943,493,358,3615,44333,0.879990262902,0.909891769444,0.982561118056,0.894691251083,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,180,73,818,47728,0.819639278557,0.918069584736,0.99481546753,0.866066701959,643,742,6823,40591,0.91387623895,0.901916721745,0.971618270866,0.907857095336,27,17,1012,47743,0.974013474495,0.983479105928,0.999098342179,0.978723404255,9,9,7992,40789,0.998875140607,0.998875140607,0.999631139982,0.998875140607,522,397,997,46883,0.656352863726,0.715208034433,0.981167646878,0.684517679368,0,0,0,48799,0,0,1.0,0,989,706,6852,40252,0.873868129065,0.906589044721,0.965265681674,0.889927917397,376,509,1252,46662,0.769041769042,0.710959681999,0.981864382467,0.73886102095,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
